time	x	y	z
1502629005.3819425	-755546.14784	6509303.37478	1798047.76312
1502629006.3819425	-761196.706827	6505934.61702	1803764.44702
1502629007.3819425	-756193.101594	6508026.75905	1805789.40655
1502629008.3819425	-749898.498962	6508156.83565	1815638.65543
1502629009.3819425	-749221.889559	6505004.2175	1806990.3433
1502629010.3819425	-727358.975728	6507430.078	1830206.22575
1502629011.3819425	-728231.156655	6508525.21079	1822955.28708
1502629012.3819425	-726535.42746	6507825.35951	1832342.60372
1502629013.3819425	-725060.771287	6512600.79696	1843896.99385
1502629014.3819425	-711890.249716	6512483.69262	1840769.63233
1502629015.3819425	-706316.568791	6507409.30417	1851571.86568
1502629016.3819425	-694067.895581	6497226.18534	1841989.91816
1502629017.3819425	-704598.665916	6507398.85946	1865410.19756
1502629018.3819425	-684408.225743	6505569.00893	1853409.6499
1502629019.3819425	-688215.864515	6505162.79293	1872091.30698
1502629020.3819425	-673537.474353	6502781.71852	1873788.09275
1502629021.3819425	-678962.323333	6494374.07615	1882358.51665
1502629022.3819425	-661642.832991	6509493.89345	1888561.93674
1502629023.3819425	-654994.589523	6496955.2067	1890742.51214
1502629024.3819425	-656208.677264	6499040.63181	1900001.95606
1502629025.3819425	-652351.683032	6502385.39671	1896357.59254
1502629026.3819425	-649512.012899	6492944.85304	1905571.31205
1502629027.3819425	-633288.125878	6496102.17055	1905468.52742
1502629028.3819425	-631289.448819	6493865.1882	1902560.82518
1502629029.3819425	-619501.368031	6493258.37786	1922834.52327
1502629030.3819425	-627309.3146	6500739.41586	1917971.92418
1502629031.3819425	-611616.089056	6489443.66597	1932790.45668
1502629032.3819425	-602731.246465	6482689.07964	1933424.45286
1502629033.3819425	-597890.032905	6495546.08424	1930150.25234
1502629034.3819425	-590071.640078	6499065.55595	1939110.58239
1502629035.3819425	-587335.266656	6488042.30806	1950236.65687
1502629036.3819425	-590560.94273	6496110.53613	1948853.07893
1502629037.3819425	-588515.293768	6493256.97302	1946446.23427
1502629038.3819425	-566793.183139	6491005.02041	1964422.1909
1502629039.3819425	-574046.300009	6488648.10506	1971618.50546
1502629040.3819425	-560485.740476	6486863.28268	1964337.07987
1502629041.3819425	-556946.837817	6482128.20886	1972444.80976
1502629042.3819425	-549529.280857	6477060.00849	1982379.73884
1502629043.3819425	-554213.072041	6477908.41112	1985687.19408
1502629044.3819425	-530075.170225	6485496.19403	1988077.56413
1502629045.3819425	-526709.910492	6476583.69623	1985494.64624
1502629046.3819425	-522018.439649	6484015.96668	2004330.0801
1502629047.3819425	-522790.023669	6474679.2016	2008546.11511
1502629048.3819425	-511198.236634	6482063.50073	2012096.148
1502629049.3819425	-513362.314088	6481355.70815	2017700.94565
1502629050.3819425	-505988.556958	6470431.31884	2021532.7493
1502629051.3819425	-493165.791122	6475175.28138	2020022.68632
1502629052.3819425	-503596.948453	6466204.93019	2037735.483
1502629053.3819425	-478179.320905	6470625.72351	2043705.18788
1502629054.3819425	-473852.874955	6479140.92933	2031505.74946
1502629055.3819425	-472299.159175	6476296.79525	2047705.06525
1502629056.3819425	-480720.27208	6457423.28732	2045029.28132
1502629057.3819425	-463693.218247	6468819.52047	2063455.32305
1502629058.3819425	-451029.745264	6457132.89579	2066084.3627
1502629059.3819425	-445175.463425	6464494.315	2059533.92939
1502629060.3819425	-453540.920157	6453673.67961	2060138.0442
1502629061.3819425	-443190.294014	6459148.72655	2068489.84581
1502629062.3819425	-428687.128633	6454903.01669	2071549.71398
1502629063.3819425	-426827.106645	6460879.60875	2078443.48211
1502629064.3819425	-419850.688313	6452754.11167	2097072.31492
1502629065.3819425	-413132.473695	6460559.42033	2087575.26
1502629066.3819425	-414545.599788	6458425.9827	2093355.46157
1502629067.3819425	-405057.455657	6458463.62828	2104045.05871
1502629068.3819425	-403385.254098	6444802.86115	2103860.20968
1502629069.3819425	-386485.783858	6445018.16999	2120540.65565
1502629070.3819425	-398347.984791	6459240.51426	2123400.24574
1502629071.3819425	-379559.308592	6443225.20151	2119412.52088
1502629072.3819425	-375642.922308	6443622.4346	2130670.80093
1502629073.3819425	-368227.185756	6455586.3832	2123168.8626
1502629074.3819425	-367566.994181	6444137.57462	2132027.70746
1502629075.3819425	-361625.88739	6445955.17726	2140982.01706
1502629076.3819425	-348826.087492	6442803.91455	2148913.19355
1502629077.3819425	-354477.007519	6438002.28237	2146656.86268
1502629078.3819425	-347666.28147	6445959.08125	2163568.47256
1502629079.3819425	-342740.96551	6438662.35253	2152542.60713
1502629080.3819425	-331978.575912	6429892.00649	2173230.66631
1502629081.3819425	-326333.613052	6445785.82604	2167553.1542
1502629082.3819425	-322488.240081	6441972.30458	2181702.43634
1502629083.3819425	-311680.507888	6436300.32154	2171702.7531
1502629084.3819425	-303572.555343	6430759.64159	2193044.94074
1502629085.3819425	-305517.68107	6421236.69224	2195049.32036
1502629086.3819425	-301092.267513	6429195.52782	2190460.3662
1502629087.3819425	-299416.123722	6426988.43245	2206893.91822
1502629088.3819425	-287302.626327	6418820.7564	2212587.1959
1502629089.3819425	-271937.199013	6417140.92306	2214610.74282
1502629090.3819425	-274111.26425	6418742.92161	2218879.15113
1502629091.3819425	-269231.051133	6422771.68446	2220729.21386
1502629092.3819425	-268037.648723	6427110.12632	2231941.63876
1502629093.3819425	-255467.041268	6427477.17359	2224188.96184
1502629094.3819425	-248533.345531	6416689.81095	2231834.57089
1502629095.3819425	-243098.81357	6420220.48977	2246911.35271
1502629096.3819425	-241665.855402	6408981.50005	2241783.94367
1502629097.3819425	-229366.127152	6416165.69458	2243186.61325
1502629098.3819425	-228433.540032	6415613.84062	2257484.81171
1502629099.3819425	-218104.475153	6413946.33555	2267589.47853
1502629100.3819425	-219299.492127	6416953.23217	2254587.43157
1502629101.3819425	-209361.735622	6399313.42784	2271725.233
1502629102.3819425	-203768.933699	6415132.88314	2267889.16634
1502629103.3819425	-199271.618545	6408152.60916	2286725.82706
1502629104.3819425	-192794.489183	6393303.52846	2275364.97394
1502629105.3819425	-193783.677488	6400886.73817	2284234.39269
1502629106.3819425	-179667.15875	6396801.42657	2297962.93862
1502629107.3819425	-179728.764285	6394057.94048	2300301.92554
1502629108.3819425	-171378.858946	6401437.38852	2298109.39641
1502629109.3819425	-171586.677002	6396835.41527	2306372.60239
1502629110.3819425	-158340.100725	6399456.03425	2310457.07827
1502629111.3819425	-148414.117473	6390809.28072	2319962.2784
1502629112.3819425	-155636.354289	6380871.19599	2310445.15065
1502629113.3819425	-150728.943227	6383473.18963	2320816.73513
1502629114.3819425	-131374.647111	6380815.33681	2335134.66319
1502629115.3819425	-139488.745634	6379169.47787	2327869.47161
1502629116.3819425	-120165.101969	6376560.71278	2341231.24586
1502629117.3819425	-117498.539958	6386783.73846	2338574.68368
1502629118.3819425	-102735.324738	6376408.46048	2358120.49762
1502629119.3819425	-114676.505712	6379178.61677	2357586.52497
1502629120.3819425	-93519.3742728	6373586.94293	2357335.58012
1502629121.3819425	-90542.5107687	6379832.53046	2359572.49502
1502629122.3819425	-85026.3816791	6376107.94383	2368198.73931
1502629123.3819425	-91100.6624672	6371783.95128	2378827.66416
1502629124.3819425	-74941.3534558	6365296.3852	2368759.97657
1502629125.3819425	-77371.2136713	6359585.05454	2390069.71376
1502629126.3819425	-61652.265464	6371537.97265	2376039.78885
1502629127.3819425	-61106.2105824	6356931.09534	2395349.29748
1502629128.3819425	-60239.524227	6365807.3095	2392419.12695
1502629129.3819425	-42601.0228359	6371481.92335	2408336.46371
